title;main_story_length;mainextra_length;completionist_length;combined_length;platform
A.W.: Phoenix Festa;4;;;;Browser
A/X-101;1;;;;Browser
A2 Racer III - Europa Tour;;;;;Browser
A2Be;;;;;Browser
AaAaAA!!! - A Reckless Disregard for Gravity;5;;;;Browser
AaaaAAaaaAAAaaAAAAaAAAAA!!! Force = Mass x Acceleration;;;;;Browser
AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome;4.5;;;;Browser
Aaahh!!! Real Monsters;2.5;;;;Browser
Aabs Animal;0.08333333333333333;;;;Browser
Aaero;1.5;;;;Browser
Aarklash: Legacy;16;;;;Browser
Aaru's Awakening;2.5;;;;Browser
Abadox: The Deadly Inner War;0.6333333333333333;;;;Browser
Abalone;;;;;Browser
Abandoned;0.9333333333333333;;;;Browser
Abandoned Knight;;;;;Browser
Abandoned Places 2;;;;;Browser
Abandoned Places: A Time for Heroes;;;;;Browser
Abandoned: Chestnut Lodge Asylum;;;;;Browser
Abarenbou Princess;;;;;Browser
ABC Coloring Town;1.5;;;;Browser
Abducted;;;;;Browser
Abduction Action! Plus;;;;;Browser
Abduction Bit;;;;;Browser
ABE VR;;;;;Browser
Aberoth;;;;;Browser
Able Black;;;;;Browser
ABO MANDO;;;;;Browser
Abobo's Big Adventure;1.5;;;;Browser
Abode;0.75;;;;Browser
Abomination Tower;;;;;Browser
Abomination: The Nemesis Project;38;;;;Browser
About a Fox;0.08333333333333333;;;;Browser
About Elise;;;;;Browser
About Love, Hate and the other ones;5.5;;;;Browser
Above (2016);;;;;Browser
ABRACA: Imagic Games;;;;;Browser
Abrix for kids;;;;;Browser
Abrix the Robot;;;;;Browser
Absconding Zatwor;2;;;;Browser
Absence;;;;;Browser
Absent;4.5;;;;Browser
Absoloot;;;;;Browser
Absolute Drift;2;;;;Browser
Absolver;;;;;Browser
Abuse;;;;;Browser
Abyss;1;;;;Browser
Abyss Odyssey;4;;;;Browser
Abyss Raiders: Uncharted;;;;;Browser
Abyss: The Wraiths of Eden;3;;;;Browser
ABZÃ;2;;;;Browser
AC/DC Live: Rock Band Track Pack;4;;;;Browser
Academagia;;;;;Browser
Academagia: The Making of Mages;;;;;Browser
Acan's Call: Act 1;;;;;Browser
Accel World vs. Sword Art Online;25;;;;Browser
Acceleration of Suguri X Edition;0.95;;;;Browser
Acceptance (2016);;;;;Browser
Access Denied;1;;;;Browser
Accidental Runner;;;;;Browser
Accounting (2016);0.4666666666666667;;;;Browser
Ace;;;;;Browser
ACE - Arena: Cyber Evolution;;;;;Browser
ACE Academy;8;;;;Browser
Ace Attorney Investigations: Miles Edgeworth;23.5;;;;Browser
Ace Combat 04: Shattered Skies;4;;;;Browser
Ace Combat 2;4;;;;Browser
Ace Combat 3: Electrosphere;4.5;;;;Browser
Ace Combat 5: The Unsung War;6.5;;;;Browser
Ace Combat 6: Fires of Liberation;12;;;;Browser
Ace Combat Advance;;;;;Browser
Ace Combat Infinity;4;;;;Browser
Ace Combat X: Skies of Deception;4;;;;Browser
Ace Combat Zero: The Belkan War;4.5;;;;Browser
