title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Advanced V.G. 2;0.25;;;;Mac
Advent;;;;;Mac
Advent Rising;8;;;;Mac
Adventure (1979);0.25;;;;Mac
Adventure (1982);;;;;Mac
Adventure Apes and the Mayan Mystery;;;;;Mac
Adventure Bar Labyrinth;;;;;Mac
Adventure Bar Story;58;;;;Mac
Adventure Beyond Time: Island Escape;;;;;Mac
AdVenture Capitalist;37;;;;Mac
Adventure Chronicles: The Search For Lost Treasure;3;;;;Mac
AdVenture Communist;2;;;;Mac
Adventure Construction Set;;;;;Mac
Adventure Escape: Murder Manor;;;;;Mac
Adventure in the Tower of Flight;1.5;;;;Mac
Adventure Island;0.9166666666666666;;;;Mac
Adventure Island II;2.5;;;;Mac
Adventure Island III;1.5;;;;Mac
Adventure Island IV;2;;;;Mac
Adventure Island: The Beginning;2;;;;Mac
ADventure Lib;0.5166666666666667;;;;Mac
Adventure of Poco Eco;;;;;Mac
Adventure of Tokyo Disney Sea;;;;;Mac
Adventure Park;5;;;;Mac
Adventure Pinball: Forgotten Island;;;;;Mac
Adventure Pop;;;;;Mac
Adventure Quest;;;;;Mac
Adventure Quest 3D;10;;;;Mac
Adventure Rage;;;;;Mac
Adventure Time: Artifact Checking;;;;;Mac
Adventure Time: Card Wars;;;;;Mac
Adventure Time: Explore the Dungeon Because I Don't Know!;7;;;;Mac
Adventure Time: Finn & Jake Investigations;;;;;Mac
Adventure Time: Finn and Jake's Epic Quest;2.5;;;;Mac
Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!;5;;;;Mac
Adventure Time: Magic Man's Head Games;0.5;;;;Mac
Adventure Time: Rock Bandits;;;;;Mac
Adventure Time: The Secret of the Nameless Kingdom;;;;;Mac
Adventure Town;;;;;Mac
Adventure World;;;;;Mac
Adventureland;;;;;Mac
Adventurer Manager;14;;;;Mac
Adventures in the Magic Kingdom;0.6166666666666667;;;;Mac
Adventures of Abrix;;;;;Mac
Adventures of Beetlejuice: Skeletons In The Closet;;;;;Mac
Adventures of Bertram Fiddle: Episode 1 - A Dreadly Business;1;;;;Mac
Adventures of Darwin;;;;;Mac
Adventures of Dino Riki;1.5;;;;Mac
Adventures of Fluzz;;;;;Mac
Adventures Of Kok;;;;;Mac
Adventures of Lolo;3;;;;Mac
Adventures of Lolo 2;4;;;;Mac
Adventures of Lolo 3;12.5;;;;Mac
Adventures of Mana;9.5;;;;Mac
Adventures of Max Fax: Episode 1;0.5666666666666667;;;;Mac
Adventures of Mr. Heli;;;;;Mac
Adventures Of Pip;5;;;;Mac
Adventures of Robinson Crusoe;;;;;Mac
Adventures of Tron;;;;;Mac
Adventures of Yogi Bear;1.5;;;;Mac
Adventures on the Polluted Islands;;;;;Mac
Adventures To Go!;;;;;Mac
Adventurezator: When Pigs Fly;;;;;Mac
Adventuring Gentleman;;;;;Mac
AdvertCity;4;;;;Mac
Aedis Eclipse: Generation of Chaos;;;;;Mac
Aegis (2016);;;;;Mac
Aegis Defenders;;;;;Mac
Aegis of Earth: Protonovus Assault;18;;;;Mac
Aegis Wing;2;;;;Mac
