title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Agatha Christie: The ABC Murders (2016);6.5;;;;PC
Age of Adventure: Ali Baba and the Forty Thieves;;;;;PC
Age of Adventure: The Return of Heracles;;;;;PC
Age of Barbarian: Extended Cut;;;;;PC
Age of Booty;5;;;;PC
Age of Castles: Warlords;;;;;PC
Age of Cavemen;;;;;PC
Age of Conan: Rise of the Godslayer;;;;;PC
Age of Conan: Unchained;;;;;PC
Age of Conquest IV;;;;;PC
Age of Empires;20.5;;;;PC
Age of Empires II: Forgotten Empires;;;;;PC
Age of Empires II: HD Edition;28.5;;;;PC
Age of Empires II: HD Edition - The African Kingdoms DLC;;;;;PC
Age of Empires II: HD Edition - The Forgotten DLC;;;;;PC
Age of Empires II: HD Edition - The Rise of the Rajas DLC;;;;;PC
Age of Empires II: The Age of Kings;45;;;;PC
Age of Empires II: The Conquerors;51;;;;PC
